,matchid,teamid,firstblood,firsttower,firstinhib,firstbaron,firstdragon,firstharry,towerkills,inhibkills,baronkills,dragonkills,harrykills
365176,186108,100,1,1,0,0,0,0,7,0,0,0,0
365177,186108,200,0,0,0,0,1,0,1,0,0,2,0
365178,186109,100,1,0,0,1,1,0,4,0,1,4,0
365179,186109,200,0,1,1,0,0,0,11,3,1,1,0
365180,186110,100,1,1,1,1,1,0,10,2,1,3,0
365181,186110,200,0,0,0,0,0,0,2,0,0,1,0
365182,186111,100,1,1,1,1,1,0,11,2,2,2,0
365183,186111,200,0,0,0,0,0,0,2,0,0,1,0
365184,186112,100,0,1,0,0,1,0,6,0,0,3,0
365185,186112,200,1,0,0,0,0,0,4,0,0,0,0
365186,186113,100,0,0,0,1,0,1,3,0,1,2,1
365187,186113,200,1,1,1,0,1,0,10,2,1,2,0
365188,186114,100,1,1,1,0,1,0,7,1,0,2,0
365189,186114,200,0,0,0,0,0,0,0,0,0,0,0
365190,186115,100,1,1,0,0,0,0,2,0,0,0,0
365191,186115,200,0,0,1,0,1,0,8,2,0,3,0
365192,186116,100,0,1,0,0,1,0,4,0,0,1,0
365193,186116,200,1,0,0,0,0,0,1,0,0,0,0
365194,186117,100,0,0,0,0,0,0,1,0,0,0,0
365195,186117,200,1,1,1,1,1,0,9,2,1,3,0
365196,186118,100,1,1,0,0,1,0,6,0,0,4,0
365197,186118,200,0,0,1,0,0,0,9,2,0,0,0
365198,186119,100,1,1,0,0,0,0,5,0,0,0,0
365199,186119,200,0,0,1,1,1,0,6,1,1,1,0
365200,186120,100,1,1,1,0,1,0,7,1,0,2,0
365201,186120,200,0,0,0,0,0,0,0,0,0,0,0
365202,186121,100,0,0,1,1,1,0,9,1,1,1,0
365203,186121,200,1,1,0,0,0,0,5,0,0,2,0
365204,186122,100,1,0,0,0,0,0,2,0,0,0,0
365205,186122,200,0,1,1,1,1,0,11,3,1,3,0
365206,186123,100,1,1,1,0,1,0,5,1,0,2,0
365207,186123,200,0,0,0,0,0,0,2,0,0,0,0
365208,186124,100,1,1,1,0,0,0,10,1,0,2,0
365209,186124,200,0,0,0,0,1,1,1,0,0,1,1
365210,186125,100,0,1,1,1,1,0,9,3,1,2,0
365211,186125,200,1,0,0,0,0,0,0,0,0,0,0
365212,186126,100,1,0,0,0,0,0,3,0,0,0,0
365213,186126,200,0,1,1,1,1,1,11,3,2,3,1
365214,186127,100,0,0,1,1,0,0,11,2,1,2,0
365215,186127,200,1,1,0,0,1,0,4,0,1,3,0
365216,186128,100,1,1,1,1,1,0,11,2,1,2,0
365217,186128,200,0,0,0,0,0,0,2,0,0,0,0
365218,186129,100,0,0,1,0,0,0,9,2,1,2,0
365219,186129,200,1,1,0,1,1,0,6,0,1,2,0
365220,186130,100,1,0,1,0,1,0,8,1,0,2,0
365221,186130,200,0,1,0,0,0,0,1,0,0,0,0
365222,186131,100,1,1,1,0,0,0,8,1,0,2,0
365223,186131,200,0,0,0,0,1,0,3,0,0,1,0
365224,186132,100,0,0,0,0,1,0,3,0,0,2,0
365225,186132,200,1,1,1,1,0,0,11,3,1,2,0
367412,187226,100,1,1,0,0,0,0,3,0,0,0,0
367413,187226,200,0,0,1,1,1,1,8,2,1,3,1
367414,187227,100,1,1,0,0,0,0,3,0,0,0,0
367415,187227,200,0,0,1,1,1,0,10,2,1,2,0
367416,187228,100,0,0,0,1,0,1,5,0,2,1,1
367417,187228,200,1,1,1,0,1,0,10,3,1,4,0
367418,187229,100,1,1,0,0,0,1,6,0,1,2,1
367419,187229,200,0,0,0,1,1,0,3,0,1,2,0
367420,187230,100,1,1,0,0,1,0,1,0,0,1,0
367421,187230,200,0,0,0,0,0,0,2,0,0,1,0
367422,187231,100,1,1,0,0,1,0,1,0,0,1,0
367423,187231,200,0,0,1,0,0,1,7,1,0,2,1
367424,187232,100,1,1,1,0,1,1,10,3,0,3,1
367425,187232,200,0,0,0,1,0,0,1,0,1,0,0
367426,187233,100,1,1,0,0,1,0,7,1,1,4,0
367427,187233,200,0,0,1,1,0,0,8,2,3,1,0
367428,187234,100,1,1,0,0,1,1,6,0,0,1,1
367429,187234,200,0,0,1,1,0,0,7,1,2,3,0
367430,187235,100,1,0,0,0,0,0,0,0,0,0,0
367431,187235,200,0,1,1,0,1,1,9,2,0,2,1
367432,187236,100,1,1,0,0,1,0,9,1,0,2,0
367433,187236,200,0,0,1,1,0,0,7,1,1,2,0
367434,187237,100,0,0,0,0,0,1,1,0,0,0,1
367435,187237,200,1,1,1,1,1,0,10,2,1,2,0
367436,187238,100,1,1,1,0,0,1,9,2,0,1,1
367437,187238,200,0,0,0,0,1,0,0,0,0,1,0
367438,187239,100,1,0,0,0,0,0,0,0,0,0,0
367439,187239,200,0,0,0,0,0,0,0,0,0,0,0
367440,187240,100,1,1,1,1,1,1,11,3,1,2,1
367441,187240,200,0,0,0,0,0,0,1,0,0,0,0
367442,187241,100,1,1,1,1,1,1,8,1,1,2,1
367443,187241,200,0,0,0,0,0,0,0,0,0,0,0
367444,187242,100,1,1,1,1,1,1,11,3,1,2,1
367445,187242,200,0,0,0,0,0,0,0,0,0,0,0
367446,187243,100,1,0,0,1,0,1,10,2,2,1,1
367447,187243,200,0,1,1,0,1,0,6,1,0,3,0
367448,187244,100,1,0,0,0,0,0,5,0,0,1,0
367449,187244,200,0,1,1,0,1,0,9,2,0,3,0
367450,187245,100,1,1,0,0,0,0,10,3,2,1,0
367451,187245,200,0,0,1,1,1,1,8,2,2,5,1
367452,187246,100,1,1,1,0,1,0,8,1,0,1,0
367453,187246,200,0,0,0,0,0,0,0,0,0,0,0
367454,187247,100,1,1,1,1,1,1,10,3,1,3,1
367455,187247,200,0,0,0,0,0,0,0,0,0,0,0
367456,187248,100,1,1,1,0,0,0,7,2,0,3,0
367457,187248,200,0,0,0,1,1,1,7,2,2,2,1
367458,187249,100,0,0,1,1,1,0,8,1,2,2,0
367459,187249,200,1,1,0,0,0,1,3,0,0,2,1
367460,187250,100,1,0,0,0,0,0,0,0,0,0,0
367461,187250,200,0,1,1,0,1,1,8,1,0,1,1
367462,187251,100,1,1,1,1,0,0,8,1,2,3,0
367463,187251,200,0,0,0,0,1,1,2,0,0,1,1
367464,187252,100,0,0,0,0,0,0,0,0,0,0,0
367465,187252,200,1,1,1,1,1,1,10,2,1,2,1
367466,187253,100,0,1,1,0,1,0,9,2,0,1,0
367467,187253,200,1,0,0,0,0,0,2,0,0,0,0
367468,187254,100,1,0,0,0,1,0,6,0,0,2,0
367469,187254,200,0,1,1,1,0,0,10,2,2,3,0
367470,187255,100,0,0,0,0,0,0,0,0,0,0,0
367471,187255,200,1,1,1,1,1,1,7,1,1,2,1
367472,187256,100,1,0,0,0,1,0,2,0,0,1,0
367473,187256,200,0,1,1,1,0,0,11,3,1,2,0
367474,187257,100,1,1,1,0,1,0,11,3,0,1,0
367475,187257,200,0,0,0,0,0,0,0,0,0,0,0
367476,187258,100,0,1,1,1,1,0,10,4,2,2,0
367477,187258,200,1,0,0,0,0,0,7,0,0,2,0
367478,187259,100,1,1,1,0,1,1,9,3,0,2,1
367479,187259,200,0,0,0,0,0,0,0,0,0,0,0
367480,187260,100,0,0,0,0,1,0,2,0,0,1,0
367481,187260,200,1,1,1,1,0,0,11,3,2,2,0
367482,187261,100,0,1,1,1,1,0,9,1,1,3,0
367483,187261,200,1,0,0,0,0,0,3,0,0,0,0
367484,187262,100,0,1,0,0,1,1,7,0,0,4,1
367485,187262,200,1,0,1,1,0,0,8,1,1,0,0
367486,187263,100,1,0,0,0,0,0,4,0,0,0,0
367487,187263,200,0,1,1,1,1,0,10,1,1,3,0
367488,187264,100,1,1,1,0,1,1,9,2,0,2,1
367489,187264,200,0,0,0,0,0,0,1,0,0,0,0
367490,187265,100,0,0,0,0,1,0,0,0,0,1,0
367491,187265,200,1,1,1,1,0,0,9,2,1,2,0
367492,187266,100,1,1,1,1,0,0,9,2,1,1,0
367493,187266,200,0,0,0,0,1,0,3,0,0,2,0
367494,187267,100,0,1,1,1,1,1,11,3,1,3,1
367495,187267,200,1,0,0,0,0,0,0,0,0,0,0
367496,187268,100,1,1,1,0,1,0,8,1,0,1,0
367497,187268,200,0,0,0,0,0,0,0,0,0,0,0
367498,187269,100,1,1,1,1,1,0,10,2,1,3,0
367499,187269,200,0,0,0,0,0,0,0,0,0,0,0
367500,187270,100,1,1,1,0,1,1,10,2,0,2,1
367501,187270,200,0,0,0,0,0,0,0,0,0,0,0
367502,187271,100,0,0,0,0,0,0,3,0,0,0,0
367503,187271,200,1,1,1,1,1,1,10,2,1,3,1
367504,187272,100,1,0,0,0,0,0,5,0,0,0,0
367505,187272,200,0,1,1,1,1,0,9,3,1,3,0
367506,187273,100,0,1,0,0,0,0,4,0,0,2,0
367507,187273,200,1,0,1,0,1,0,11,2,0,2,0
367508,187274,100,1,1,0,0,1,0,3,0,0,1,0
367509,187274,200,0,0,0,0,0,0,0,0,0,0,0
367510,187275,100,0,0,1,0,0,0,7,1,0,1,0
367511,187275,200,1,1,0,0,1,0,2,0,0,1,0
367512,187276,100,1,0,0,0,0,0,3,0,0,1,0
367513,187276,200,0,1,1,0,1,0,11,3,0,2,0
367514,187277,100,0,0,0,0,1,0,0,0,0,2,0
367515,187277,200,1,1,0,0,0,0,7,0,0,1,0
367516,187278,100,0,0,0,0,1,0,3,0,0,1,0
367517,187278,200,1,1,1,1,0,1,7,1,1,2,1
367518,187279,100,1,0,0,0,0,0,3,0,0,1,0
367519,187279,200,0,1,0,1,1,0,4,0,1,2,0
367520,187280,100,0,0,0,0,1,0,0,0,0,1,0
367521,187280,200,1,1,1,0,0,0,5,1,0,2,0
367522,187281,100,0,1,0,0,0,0,3,0,0,0,0
367523,187281,200,1,0,1,1,1,0,11,2,1,4,0
367524,187282,100,1,1,0,1,0,0,8,1,1,0,0
367525,187282,200,0,0,1,0,1,0,6,1,0,3,0
367526,187283,100,0,1,1,1,1,0,11,2,1,4,0
367527,187283,200,1,0,0,0,0,1,3,0,1,1,1
367528,187284,100,1,0,0,0,0,0,0,0,0,0,0
367529,187284,200,0,0,0,0,0,0,0,0,0,0,0
367530,187285,100,1,0,0,0,0,0,0,0,0,0,0
367531,187285,200,0,1,0,0,1,0,4,0,0,2,0
367532,187286,100,0,1,0,0,0,0,1,0,0,1,0
367533,187286,200,1,0,1,1,1,0,6,1,1,2,0
367534,187287,100,1,0,0,0,0,0,5,0,0,1,0
367535,187287,200,0,1,1,1,1,0,11,3,2,2,0
367536,187288,100,0,1,1,0,0,1,9,1,0,1,1
367537,187288,200,1,0,0,0,1,0,2,0,0,1,0
367538,187289,100,1,0,0,0,1,0,2,0,0,2,0
367539,187289,200,0,1,1,1,0,0,8,1,1,1,0
367540,187290,100,0,1,0,0,1,0,3,0,0,1,0
367541,187290,200,1,0,1,1,0,0,8,1,1,2,0
367542,187291,100,0,1,1,0,1,0,10,1,0,2,0
367543,187291,200,1,0,0,0,0,0,0,0,0,0,0
367544,187292,100,0,0,0,0,1,0,3,0,0,2,0
367545,187292,200,1,1,1,1,0,0,10,4,2,1,0
367546,187293,100,1,1,1,0,0,0,9,2,0,1,0
367547,187293,200,0,0,0,1,1,0,4,0,1,4,0
367548,187294,100,1,1,1,0,0,0,7,1,0,0,0
367549,187294,200,0,0,0,0,1,0,2,0,0,1,0
367550,187295,100,0,1,0,0,1,0,5,0,0,2,0
367551,187295,200,1,0,1,1,0,0,11,4,1,2,0
367552,187296,100,0,0,1,0,1,0,10,1,0,2,0
367553,187296,200,1,1,0,0,0,0,5,0,0,1,0
367554,187297,100,1,0,1,0,0,0,11,3,0,2,0
367555,187297,200,0,1,0,0,1,0,3,0,0,1,0
367556,187298,100,0,1,1,1,1,1,9,2,1,2,1
367557,187298,200,1,0,0,0,0,0,2,0,0,0,0
