,id,matchid,player,championid,ss1,ss2,role,position
1396682,1427711,143570,1,267,3,4,DUO_SUPPORT,BOT
1396683,1427712,143570,2,157,4,3,SOLO,MID
1396684,1427713,143570,3,50,14,4,SOLO,TOP
1396685,1427714,143570,4,51,4,7,DUO_CARRY,BOT
1396686,1427715,143570,5,11,11,4,NONE,JUNGLE
1396687,1427716,143570,6,33,4,11,NONE,JUNGLE
1396688,1427717,143570,7,432,14,4,DUO_SUPPORT,BOT
1396689,1427718,143570,8,103,14,4,SOLO,MID
1396690,1427719,143570,9,236,7,4,DUO_CARRY,BOT
1396691,1427720,143570,10,98,12,4,SOLO,TOP
1396692,1427721,143571,1,51,4,7,DUO_CARRY,BOT
1396693,1427722,143571,2,238,4,14,SOLO,MID
1396694,1427723,143571,3,127,12,4,SOLO,TOP
1396695,1427724,143571,4,28,11,4,NONE,JUNGLE
1396696,1427725,143571,5,412,4,3,DUO_SUPPORT,BOT
1396697,1427726,143571,6,36,12,4,SOLO,TOP
1396698,1427727,143571,7,427,4,11,NONE,JUNGLE
1396699,1427728,143571,8,267,3,4,DUO_SUPPORT,BOT
1396700,1427729,143571,9,119,7,4,DUO_CARRY,BOT
1396701,1427730,143571,10,161,4,21,SOLO,MID
1396702,1427731,143572,1,38,4,14,DUO_CARRY,MID
1396703,1427732,143572,2,119,21,4,DUO_CARRY,BOT
1396704,1427733,143572,3,111,12,4,SOLO,TOP
1396705,1427734,143572,4,16,4,3,DUO_SUPPORT,BOT
1396706,1427735,143572,5,11,11,4,DUO_SUPPORT,MID
1396707,1427736,143572,6,60,11,4,NONE,JUNGLE
1396708,1427737,143572,7,236,4,7,DUO_CARRY,BOT
1396709,1427738,143572,8,53,3,4,DUO_SUPPORT,BOT
1396710,1427739,143572,9,79,4,12,SOLO,TOP
1396711,1427740,143572,10,61,4,14,SOLO,MID
1396712,1427741,143573,1,51,7,4,DUO_CARRY,BOT
1396713,1427742,143573,2,432,4,3,DUO_SUPPORT,BOT
1396714,1427743,143573,3,64,4,11,NONE,JUNGLE
1396715,1427744,143573,4,245,4,3,SOLO,MID
1396716,1427745,143573,5,8,6,4,SOLO,TOP
1396717,1427746,143573,6,3,12,4,SOLO,TOP
1396718,1427747,143573,7,2,11,6,NONE,JUNGLE
1396719,1427748,143573,8,53,4,14,DUO_SUPPORT,BOT
1396720,1427749,143573,9,238,4,14,SOLO,MID
1396721,1427750,143573,10,81,4,7,DUO_CARRY,BOT
1396722,1427751,143574,1,51,4,7,DUO_CARRY,BOT
1396723,1427752,143574,2,98,4,12,SOLO,TOP
1396724,1427753,143574,3,44,3,4,DUO_SUPPORT,BOT
1396725,1427754,143574,4,28,4,11,NONE,JUNGLE
1396726,1427755,143574,5,45,14,4,SOLO,MID
1396727,1427756,143574,6,53,4,14,DUO_SUPPORT,BOT
1396728,1427757,143574,7,238,4,14,SOLO,MID
1396729,1427758,143574,8,64,11,4,NONE,JUNGLE
1396730,1427759,143574,9,236,4,7,DUO_CARRY,BOT
1396731,1427760,143574,10,23,4,14,SOLO,TOP
1396732,1427761,143575,1,236,4,7,DUO_CARRY,BOT
1396733,1427762,143575,2,267,4,3,DUO_SUPPORT,BOT
1396734,1427763,143575,3,58,12,4,SOLO,TOP
1396735,1427764,143575,4,121,11,4,NONE,JUNGLE
1396736,1427765,143575,5,29,4,14,SOLO,MID
1396737,1427766,143575,6,99,4,12,SOLO,MID
1396738,1427767,143575,7,86,12,4,SOLO,TOP
1396739,1427768,143575,8,96,7,4,DUO_CARRY,BOT
1396740,1427769,143575,9,64,11,4,NONE,JUNGLE
1396741,1427770,143575,10,117,4,3,DUO_SUPPORT,BOT
1396742,1427771,143576,1,22,4,7,DUO_CARRY,BOT
1396743,1427772,143576,2,64,4,11,NONE,JUNGLE
1396744,1427773,143576,3,117,3,4,DUO_SUPPORT,BOT
1396745,1427774,143576,4,34,4,14,SOLO,MID
1396746,1427775,143576,5,57,4,12,SOLO,TOP
1396747,1427776,143576,6,76,11,4,NONE,JUNGLE
1396748,1427777,143576,7,43,3,4,DUO_SUPPORT,BOT
1396749,1427778,143576,8,236,4,7,DUO_CARRY,BOT
1396750,1427779,143576,9,111,12,4,SOLO,TOP
1396751,1427780,143576,10,112,4,7,SOLO,MID
1396752,1427781,143577,1,37,3,4,DUO_SUPPORT,BOT
1396753,1427782,143577,2,79,4,11,NONE,JUNGLE
1396754,1427783,143577,3,92,4,14,SOLO,TOP
1396755,1427784,143577,4,34,4,14,SOLO,MID
1396756,1427785,143577,5,67,4,7,DUO_CARRY,BOT
1396757,1427786,143577,6,60,11,4,NONE,JUNGLE
1396758,1427787,143577,7,117,14,4,DUO_SUPPORT,BOT
1396759,1427788,143577,8,51,4,7,DUO_CARRY,BOT
1396760,1427789,143577,9,78,12,4,SOLO,TOP
1396761,1427790,143577,10,134,4,14,SOLO,MID
1396762,1427791,143578,1,202,4,7,DUO_CARRY,BOT
1396763,1427792,143578,2,59,4,11,NONE,JUNGLE
1396764,1427793,143578,3,43,4,14,DUO_SUPPORT,BOT
1396765,1427794,143578,4,161,4,12,SOLO,MID
1396766,1427795,143578,5,85,12,4,SOLO,TOP
1396767,1427796,143578,6,44,4,3,DUO_SUPPORT,BOT
1396768,1427797,143578,7,68,12,4,SOLO,TOP
1396769,1427798,143578,8,34,4,14,SOLO,MID
1396770,1427799,143578,9,236,7,4,DUO_CARRY,BOT
1396771,1427800,143578,10,254,11,4,NONE,JUNGLE
1396772,1427801,143579,1,79,4,12,SOLO,TOP
1396773,1427802,143579,2,1,4,14,SOLO,MID
1396774,1427803,143579,3,43,3,4,DUO_SUPPORT,BOT
1396775,1427804,143579,4,81,7,4,DUO_CARRY,BOT
1396776,1427805,143579,5,35,11,14,NONE,JUNGLE
1396777,1427806,143579,6,161,4,3,DUO_SUPPORT,BOT
1396778,1427807,143579,7,11,4,11,NONE,JUNGLE
1396779,1427808,143579,8,51,4,7,DUO_CARRY,BOT
1396780,1427809,143579,9,157,3,4,SOLO,MID
1396781,1427810,143579,10,92,4,12,SOLO,TOP
1396782,1427811,143580,1,427,4,11,NONE,JUNGLE
1396783,1427812,143580,2,58,12,4,SOLO,TOP
1396784,1427813,143580,3,222,4,7,DUO_CARRY,BOT
1396785,1427814,143580,4,432,14,4,DUO_SUPPORT,BOT
1396786,1427815,143580,5,103,14,4,SOLO,MID
1396787,1427816,143580,6,21,4,7,DUO_CARRY,BOT
1396788,1427817,143580,7,90,4,14,SOLO,MID
1396789,1427818,143580,8,16,3,4,DUO_SUPPORT,BOT
1396790,1427819,143580,9,254,11,4,NONE,JUNGLE
1396791,1427820,143580,10,68,12,4,SOLO,TOP
1396792,1427821,143581,1,23,14,6,SOLO,TOP
1396793,1427822,143581,2,22,4,7,DUO_CARRY,BOT
1396794,1427823,143581,3,64,11,4,NONE,JUNGLE
1396795,1427824,143581,4,25,3,4,DUO_SUPPORT,BOT
1396796,1427825,143581,5,112,4,6,SOLO,MID
1396797,1427826,143581,6,117,3,4,DUO_SUPPORT,BOT
1396798,1427827,143581,7,115,7,4,SOLO,MID
1396799,1427828,143581,8,19,11,4,NONE,JUNGLE
1396800,1427829,143581,9,51,4,7,DUO_CARRY,BOT
1396801,1427830,143581,10,8,12,6,SOLO,TOP
1396802,1427831,143582,1,2,6,11,NONE,JUNGLE
1396803,1427832,143582,2,63,4,3,DUO_SUPPORT,BOT
1396804,1427833,143582,3,98,12,4,SOLO,TOP
1396805,1427834,143582,4,238,4,14,SOLO,MID
1396806,1427835,143582,5,51,4,7,DUO_CARRY,BOT
1396807,1427836,143582,6,222,4,7,DUO_CARRY,BOT
1396808,1427837,143582,7,11,6,11,NONE,JUNGLE
1396809,1427838,143582,8,50,12,4,SOLO,TOP
1396810,1427839,143582,9,245,12,4,SOLO,MID
1396811,1427840,143582,10,117,3,4,DUO_SUPPORT,BOT
1396812,1427841,143583,1,32,4,11,NONE,JUNGLE
1396813,1427842,143583,2,53,3,4,DUO_SUPPORT,BOT
1396814,1427843,143583,3,119,4,7,DUO_CARRY,BOT
1396815,1427844,143583,4,82,12,4,SOLO,TOP
1396816,1427845,143583,5,81,4,7,SOLO,MID
1396817,1427846,143583,6,122,4,6,SOLO,TOP
1396818,1427847,143583,7,104,4,11,NONE,JUNGLE
1396819,1427848,143583,8,117,4,3,DUO_SUPPORT,BOT
1396820,1427849,143583,9,8,14,4,SOLO,MID
1396821,1427850,143583,10,236,7,4,DUO_CARRY,BOT
1396822,1427851,143584,1,122,4,12,SOLO,TOP
1396823,1427852,143584,2,412,4,14,DUO_SUPPORT,BOT
1396824,1427853,143584,3,236,4,7,DUO_CARRY,BOT
1396825,1427854,143584,4,35,14,11,NONE,JUNGLE
